code_postal,Commune,Code Département,Département,Code Région,Région
04150,SIMIANE-LA-ROTONDE,04,ALPES-DE-HAUTE-PROVENCE,93,PROVENCE-ALPES-COTE D'AZUR
65200,POUZAC,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
19190,AUBAZINES,19,CORREZE,74,LIMOUSIN
38470,ROVON,38,ISERE,82,RHONE-ALPES
83340,CABASSE,83,VAR,93,PROVENCE-ALPES-COTE D'AZUR
35420,POILLEY,35,ILLE-ET-VILAINE,53,BRETAGNE
24560,SAINT-AUBIN-DE-LANQUAIS,24,DORDOGNE,72,AQUITAINE
58700,CHAZEUIL,58,NIEVRE,26,BOURGOGNE
08300,ARNICOURT,08,ARDENNES,21,CHAMPAGNE-ARDENNE
47270,SAINT-URCISSE,47,LOT-ET-GARONNE,72,AQUITAINE
72130,SAINT-PAUL-LE-GAULTIER,72,SARTHE,52,PAYS DE LA LOIRE
60240,CHAMBORS,60,OISE,22,PICARDIE
39350,LE PETIT-MERCEY,39,JURA,43,FRANCHE-COMTE
45130,HUISSEAU-SUR-MAUVES,45,LOIRET,24,CENTRE
80200,CARTIGNY,80,SOMME,22,PICARDIE
88000,DEYVILLERS,88,VOSGES,41,LORRAINE
59143,LEDERZEELE,59,NORD,31,NORD-PAS-DE-CALAIS
85700,REAUMUR,85,VENDEE,52,PAYS DE LA LOIRE
54280,CHAMPENOUX,54,MEURTHE-ET-MOSELLE,41,LORRAINE
51210,BERGERES-SOUS-MONTMIRAIL,51,MARNE,21,CHAMPAGNE-ARDENNE
41800,HOUSSAY,41,LOIR-ET-CHER,24,CENTRE
09200,SAINT-GIRONS,09,ARIEGE,73,MIDI-PYRENEES
48250,LA BASTIDE-PUYLAURENT,48,LOZERE,91,LANGUEDOC-ROUSSILLON
36400,LE MAGNY,36,INDRE,24,CENTRE
06390,COARAZE,06,ALPES-MARITIMES,93,PROVENCE-ALPES-COTE D'AZUR
80200,BIACHES,80,SOMME,22,PICARDIE
56320,LANVENEGEN,56,MORBIHAN,53,BRETAGNE
65220,PUYDARRIEUX,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
29252,PLOUEZOC'H,29,FINISTERE,53,BRETAGNE
34980,SAINT-CLEMENT-DE-RIVIERE,34,HERAULT,91,LANGUEDOC-ROUSSILLON
62980,NOYELLES-LES-VERMELLES,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
25250,MARVELISE,25,DOUBS,43,FRANCHE-COMTE
07340,LIMONY,07,ARDECHE,82,RHONE-ALPES
28140,LUMEAU,28,EURE-ET-LOIR,24,CENTRE
09800,SENTEIN,09,ARIEGE,73,MIDI-PYRENEES
61550,TOUQUETTES,61,ORNE,25,BASSE-NORMANDIE
69170,TARARE,69,RHONE,82,RHONE-ALPES
65300,LANNEMEZAN,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
36110,LEVROUX,36,INDRE,24,CENTRE
18100,MERY-SUR-CHER,18,CHER,24,CENTRE
59231,GOUZEAUCOURT,59,NORD,31,NORD-PAS-DE-CALAIS
27530,CROTH,27,EURE,23,HAUTE-NORMANDIE
10200,THORS,10,AUBE,21,CHAMPAGNE-ARDENNE
34230,ADISSAN,34,HERAULT,91,LANGUEDOC-ROUSSILLON
27290,ILLEVILLE-SUR-MONTFORT,27,EURE,23,HAUTE-NORMANDIE
21700,MAGNY-LES-VILLERS,21,COTE-D'OR,26,BOURGOGNE
91870,BOISSY-LE-SEC,91,ESSONNE,11,ILE-DE-FRANCE
08350,CHEVEUGES,08,ARDENNES,21,CHAMPAGNE-ARDENNE
70100,VELET,70,HAUTE-SAONE,43,FRANCHE-COMTE
15230,BREZONS,15,CANTAL,83,AUVERGNE
97620,CHIRONGUI,97,MAYOTTE,6,MAYOTTE
10270,BOURANTON,10,AUBE,21,CHAMPAGNE-ARDENNE
15110,LIEUTADES,15,CANTAL,83,AUVERGNE
39190,AUGEA,39,JURA,43,FRANCHE-COMTE
57855,SAINT-PRIVAT-LA-MONTAGNE,57,MOSELLE,41,LORRAINE
51140,MUIZON,51,MARNE,21,CHAMPAGNE-ARDENNE
49500,LA CHAPELLE-SUR-OUDON,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
10500,PRECY-NOTRE-DAME,10,AUBE,21,CHAMPAGNE-ARDENNE
01200,LANCRANS,01,AIN,82,RHONE-ALPES
18140,SAINT-LEGER-LE-PETIT,18,CHER,24,CENTRE
53200,LOIGNE-SUR-MAYENNE,53,MAYENNE,52,PAYS DE LA LOIRE
17360,LA GENETOUZE,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
60310,BEAULIEU-LES-FONTAINES,60,OISE,22,PICARDIE
68300,SAINT-LOUIS,68,HAUT-RHIN,42,ALSACE
59494,PETITE-FORET,59,NORD,31,NORD-PAS-DE-CALAIS
25360,GLAMONDANS,25,DOUBS,43,FRANCHE-COMTE
25340,BRANNE,25,DOUBS,43,FRANCHE-COMTE
19360,LA CHAPELLE-AUX-BROCS,19,CORREZE,74,LIMOUSIN
71430,SAINT-AUBIN-EN-CHAROLLAIS,71,SAONE-ET-LOIRE,26,BOURGOGNE
62180,AIRON-NOTRE-DAME,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
92250,LA GARENNE-COLOMBES,92,HAUTS-DE-SEINE,11,ILE-DE-FRANCE
01290,CORMORANCHE-SUR-SAONE,01,AIN,82,RHONE-ALPES
21330,CERILLY,21,COTE-D'OR,26,BOURGOGNE
64420,ANDOINS,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
18240,BELLEVILLE-SUR-LOIRE,18,CHER,24,CENTRE
77515,LA CELLE-SUR-MORIN,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
39700,ECLANS-NENON,39,JURA,43,FRANCHE-COMTE
73800,SAINTE-HELENE-DU-LAC,73,SAVOIE,82,RHONE-ALPES
59940,NEUF-BERQUIN,59,NORD,31,NORD-PAS-DE-CALAIS
14380,PONT-FARCY,14,CALVADOS,25,BASSE-NORMANDIE
27340,PONT-DE-L'ARCHE,27,EURE,23,HAUTE-NORMANDIE
77450,JABLINES,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
64410,FICHOUS-RIUMAYOU,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
85370,NALLIERS,85,VENDEE,52,PAYS DE LA LOIRE
62138,BILLY-BERCLAU,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
55290,MANDRES-EN-BARROIS,55,MEUSE,41,LORRAINE
60800,AUGER-SAINT-VINCENT,60,OISE,22,PICARDIE
33240,LA LANDE-DE-FRONSAC,33,GIRONDE,72,AQUITAINE
51520,SAINT-MARTIN-SUR-LE-PRE,51,MARNE,21,CHAMPAGNE-ARDENNE
70170,PROVENCHERE,70,HAUTE-SAONE,43,FRANCHE-COMTE
38120,PROVEYSIEUX,38,ISERE,82,RHONE-ALPES
08240,SOMMAUTHE,08,ARDENNES,21,CHAMPAGNE-ARDENNE
74330,NONGLARD,74,HAUTE-SAVOIE,82,RHONE-ALPES
32200,CATONVIELLE,32,GERS,73,MIDI-PYRENEES
24330,SAINTE-MARIE-DE-CHIGNAC,24,DORDOGNE,72,AQUITAINE
60250,BALAGNY-SUR-THERAIN,60,OISE,22,PICARDIE
79170,CHERIGNE,79,DEUX-SEVRES,54,POITOU-CHARENTES
24500,SAINT-CAPRAISE-D'EYMET,24,DORDOGNE,72,AQUITAINE
81240,LE RIALET,81,TARN,73,MIDI-PYRENEES
30140,CORBES,30,GARD,91,LANGUEDOC-ROUSSILLON
01260,RUFFIEU,01,AIN,82,RHONE-ALPES
20218,PIEDIGRIGGIO,2B,HAUTE-CORSE,94,CORSE
33390,CARS,33,GIRONDE,72,AQUITAINE
63550,SAINT-REMY-SUR-DUROLLE,63,PUY-DE-DOME,83,AUVERGNE
51500,CHAMERY,51,MARNE,21,CHAMPAGNE-ARDENNE
49320,BLAISON-GOHIER,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
55140,BRIXEY-AUX-CHANOINES,55,MEUSE,41,LORRAINE
60350,AUTRECHES,60,OISE,22,PICARDIE
88130,RUGNEY,88,VOSGES,41,LORRAINE
29900,CONCARNEAU,29,FINISTERE,53,BRETAGNE
90340,CHEVREMONT,90,TERRITOIRE DE BELFORT,43,FRANCHE-COMTE
59143,HOLQUE,59,NORD,31,NORD-PAS-DE-CALAIS
77240,VERT-SAINT-DENIS,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
40100,DAX,40,LANDES,72,AQUITAINE
40400,CARCARES-SAINTE-CROIX,40,LANDES,72,AQUITAINE
21340,NOLAY,21,COTE-D'OR,26,BOURGOGNE
71270,FRETTERANS,71,SAONE-ET-LOIRE,26,BOURGOGNE
19390,BEAUMONT,19,CORREZE,74,LIMOUSIN
23200,LA CHAUSSADE,23,CREUSE,74,LIMOUSIN
97620,BOUENI,97,MAYOTTE,6,MAYOTTE
06670,CASTAGNIERS,06,ALPES-MARITIMES,93,PROVENCE-ALPES-COTE D'AZUR
81430,LE FRAYSSE,81,TARN,73,MIDI-PYRENEES
35410,NOUVOITOU,35,ILLE-ET-VILAINE,53,BRETAGNE
51220,THIL,51,MARNE,21,CHAMPAGNE-ARDENNE
14430,DOUVILLE-EN-AUGE,14,CALVADOS,25,BASSE-NORMANDIE
43230,JAX,43,HAUTE-LOIRE,83,AUVERGNE
61210,LA FORET-AUVRAY,61,ORNE,25,BASSE-NORMANDIE
15190,CONDAT,15,CANTAL,83,AUVERGNE
73260,LE BOIS,73,SAVOIE,82,RHONE-ALPES
12310,COUSSERGUES,12,AVEYRON,73,MIDI-PYRENEES
23260,LA MAZIERE-AUX-BONS-HOMMES,23,CREUSE,74,LIMOUSIN
83160,LA VALETTE-DU-VAR,83,VAR,93,PROVENCE-ALPES-COTE D'AZUR
70110,MONTJUSTIN-ET-VELOTTE,70,HAUTE-SAONE,43,FRANCHE-COMTE
08250,EXERMONT,08,ARDENNES,21,CHAMPAGNE-ARDENNE
64800,BORDERES,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
38260,GILLONNAY,38,ISERE,82,RHONE-ALPES
44540,LE PIN,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
26170,LA PENNE-SUR-L'OUVEZE,26,DROME,82,RHONE-ALPES
51230,CONNANTRE,51,MARNE,21,CHAMPAGNE-ARDENNE
42510,BUSSIERES,42,LOIRE,82,RHONE-ALPES
84430,MONDRAGON,84,VAUCLUSE,93,PROVENCE-ALPES-COTE D'AZUR
27380,RADEPONT,27,EURE,23,HAUTE-NORMANDIE
21500,ARRANS,21,COTE-D'OR,26,BOURGOGNE
56690,LANDEVANT,56,MORBIHAN,53,BRETAGNE
23100,SAINT-ORADOUX-DE-CHIROUZE,23,CREUSE,74,LIMOUSIN
31390,BOIS-DE-LA-PIERRE,31,HAUTE-GARONNE,73,MIDI-PYRENEES
64460,LABATUT,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
72230,RUAUDIN,72,SARTHE,52,PAYS DE LA LOIRE
46300,SAINT-CLAIR,46,LOT,73,MIDI-PYRENEES
72800,SAVIGNE-SOUS-LE-LUDE,72,SARTHE,52,PAYS DE LA LOIRE
26110,VALOUSE,26,DROME,82,RHONE-ALPES
85240,SAINT-HILAIRE-DES-LOGES,85,VENDEE,52,PAYS DE LA LOIRE
55700,MARTINCOURT-SUR-MEUSE,55,MEUSE,41,LORRAINE
50420,DOMJEAN,50,MANCHE,25,BASSE-NORMANDIE
57890,PORCELETTE,57,MOSELLE,41,LORRAINE
55800,LAIMONT,55,MEUSE,41,LORRAINE
31230,SAINT-FRAJOU,31,HAUTE-GARONNE,73,MIDI-PYRENEES
44430,LE LANDREAU,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
74160,PRESILLY,74,HAUTE-SAVOIE,82,RHONE-ALPES
14400,ESQUAY-SUR-SEULLES,14,CALVADOS,25,BASSE-NORMANDIE
24200,MARCILLAC-SAINT-QUENTIN,24,DORDOGNE,72,AQUITAINE
11300,PIEUSSE,11,AUDE,91,LANGUEDOC-ROUSSILLON
55160,DOMMARTIN-LA-MONTAGNE,55,MEUSE,41,LORRAINE
39240,CHATONNAY,39,JURA,43,FRANCHE-COMTE
19500,COLLONGES-LA-ROUGE,19,CORREZE,74,LIMOUSIN
31540,SAINT-JULIA,31,HAUTE-GARONNE,73,MIDI-PYRENEES
82340,DUNES,82,TARN-ET-GARONNE,73,MIDI-PYRENEES
28170,SAINT-ANGE-ET-TORCAY,28,EURE-ET-LOIR,24,CENTRE
74350,LE SAPPEY,74,HAUTE-SAVOIE,82,RHONE-ALPES
04200,PEIPIN,04,ALPES-DE-HAUTE-PROVENCE,93,PROVENCE-ALPES-COTE D'AZUR
31410,MAUZAC,31,HAUTE-GARONNE,73,MIDI-PYRENEES
33550,TABANAC,33,GIRONDE,72,AQUITAINE
83340,LES MAYONS,83,VAR,93,PROVENCE-ALPES-COTE D'AZUR
51140,TRESLON,51,MARNE,21,CHAMPAGNE-ARDENNE
77760,LA CHAPELLE-LA-REINE,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
89200,MAGNY,89,YONNE,26,BOURGOGNE
81160,SAINT-JUERY,81,TARN,73,MIDI-PYRENEES
27460,IGOVILLE,27,EURE,23,HAUTE-NORMANDIE
44670,SAINT-JULIEN-DE-VOUVANTES,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
52330,GUINDRECOURT-SUR-BLAISE,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
76740,LA GAILLARDE,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
30126,LIRAC,30,GARD,91,LANGUEDOC-ROUSSILLON
79320,LE BREUIL-BERNARD,79,DEUX-SEVRES,54,POITOU-CHARENTES
22250,TREDIAS,22,COTES-D'ARMOR,53,BRETAGNE
59870,RIEULAY,59,NORD,31,NORD-PAS-DE-CALAIS
19300,EGLETONS,19,CORREZE,74,LIMOUSIN
52800,VITRY-LES-NOGENT,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
91310,LEUVILLE-SUR-ORGE,91,ESSONNE,11,ILE-DE-FRANCE
67270,GINGSHEIM,67,BAS-RHIN,42,ALSACE
80160,ESSERTAUX,80,SOMME,22,PICARDIE
17400,LA VERGNE,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
60730,SAINTE-GENEVIEVE,60,OISE,22,PICARDIE
80500,FAVEROLLES,80,SOMME,22,PICARDIE
86170,AVANTON,86,VIENNE,54,POITOU-CHARENTES
26560,LABOREL,26,DROME,82,RHONE-ALPES
16120,BONNEUIL,16,CHARENTE,54,POITOU-CHARENTES
88640,REHAUPAL,88,VOSGES,41,LORRAINE
52190,VAUX-SOUS-AUBIGNY,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
45270,NESPLOY,45,LOIRET,24,CENTRE
65260,VILLELONGUE,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
36130,DIORS,36,INDRE,24,CENTRE
52230,LEZEVILLE,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
64190,PRECHACQ-NAVARRENX,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
62118,MONCHY-LE-PREUX,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
74140,SAINT-CERGUES,74,HAUTE-SAVOIE,82,RHONE-ALPES
67150,HINDISHEIM,67,BAS-RHIN,42,ALSACE
53360,QUELAINES-SAINT-GAULT,53,MAYENNE,52,PAYS DE LA LOIRE
58140,VAUCLAIX,58,NIEVRE,26,BOURGOGNE
27430,HERQUEVILLE,27,EURE,23,HAUTE-NORMANDIE
27160,SAINT-OUEN-D'ATTEZ,27,EURE,23,HAUTE-NORMANDIE
27180,CLAVILLE,27,EURE,23,HAUTE-NORMANDIE
22630,SAINT-ANDRE-DES-EAUX,22,COTES-D'ARMOR,53,BRETAGNE
88630,CHERMISEY,88,VOSGES,41,LORRAINE
42110,EPERCIEUX-SAINT-PAUL,42,LOIRE,82,RHONE-ALPES
11400,MIREVAL-LAURAGAIS,11,AUDE,91,LANGUEDOC-ROUSSILLON
27370,SAINT-OUEN-DE-PONTCHEUIL,27,EURE,23,HAUTE-NORMANDIE
26150,SAINT-JULIEN-EN-QUINT,26,DROME,82,RHONE-ALPES
76600/76610/76620,LE HAVRE,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
47360,PRAYSSAS,47,LOT-ET-GARONNE,72,AQUITAINE
62232,VENDIN-LES-BETHUNE,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
78790,TILLY,78,YVELINES,11,ILE-DE-FRANCE
65700,VILLEFRANQUE,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
39130,ETIVAL,39,JURA,43,FRANCHE-COMTE
06240,BEAUSOLEIL,06,ALPES-MARITIMES,93,PROVENCE-ALPES-COTE D'AZUR
70210,MAILLERONCOURT-SAINT-PANCRAS,70,HAUTE-SAONE,43,FRANCHE-COMTE
47600,LASSERRE,47,LOT-ET-GARONNE,72,AQUITAINE
53190,LA DOREE,53,MAYENNE,52,PAYS DE LA LOIRE
57670,VIBERSVILLER,57,MOSELLE,41,LORRAINE
72540,EPINEU-LE-CHEVREUIL,72,SARTHE,52,PAYS DE LA LOIRE
69720,SAINT-BONNET-DE-MURE,69,RHONE,82,RHONE-ALPES
10500,MAIZIERES-LES-BRIENNE,10,AUBE,21,CHAMPAGNE-ARDENNE
64530,PONTACQ,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
85580,GRUES,85,VENDEE,52,PAYS DE LA LOIRE
91690,SACLAS,91,ESSONNE,11,ILE-DE-FRANCE
10700,SAINT-ETIENNE-SOUS-BARBUISE,10,AUBE,21,CHAMPAGNE-ARDENNE
10110,VITRY-LE-CROISE,10,AUBE,21,CHAMPAGNE-ARDENNE
80131,HARBONNIERES,80,SOMME,22,PICARDIE
11400,LAURABUC,11,AUDE,91,LANGUEDOC-ROUSSILLON
61160,SAINT-LAMBERT-SUR-DIVE,61,ORNE,25,BASSE-NORMANDIE
74270,MARLIOZ,74,HAUTE-SAVOIE,82,RHONE-ALPES
21340,THURY,21,COTE-D'OR,26,BOURGOGNE
30430,SAINT-PRIVAT-DE-CHAMPCLOS,30,GARD,91,LANGUEDOC-ROUSSILLON
54460,AINGERAY,54,MEURTHE-ET-MOSELLE,41,LORRAINE
12310,GAILLAC-D'AVEYRON,12,AVEYRON,73,MIDI-PYRENEES
88320,SERECOURT,88,VOSGES,41,LORRAINE
31180,CASTELMAUROU,31,HAUTE-GARONNE,73,MIDI-PYRENEES
97134,SAINT-LOUIS,97,GUADELOUPE,1,GUADELOUPE
90100,CROIX,90,TERRITOIRE DE BELFORT,43,FRANCHE-COMTE
89560,MERRY-SEC,89,YONNE,26,BOURGOGNE
51390,JOUY-LES-REIMS,51,MARNE,21,CHAMPAGNE-ARDENNE
22400,LANDEHEN,22,COTES-D'ARMOR,53,BRETAGNE
68130,HAUSGAUEN,68,HAUT-RHIN,42,ALSACE
57520,ROUHLING,57,MOSELLE,41,LORRAINE
44640,SAINT-JEAN-DE-BOISEAU,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
71540,LUCENAY-L'EVEQUE,71,SAONE-ET-LOIRE,26,BOURGOGNE
34700,LAVALETTE,34,HERAULT,91,LANGUEDOC-ROUSSILLON
82500,GOAS,82,TARN-ET-GARONNE,73,MIDI-PYRENEES
31570,SAINTE-FOY-D'AIGREFEUILLE,31,HAUTE-GARONNE,73,MIDI-PYRENEES
14230,LES OUBEAUX,14,CALVADOS,25,BASSE-NORMANDIE
04330,SENEZ,04,ALPES-DE-HAUTE-PROVENCE,93,PROVENCE-ALPES-COTE D'AZUR
67470,SELTZ,67,BAS-RHIN,42,ALSACE
32390,SAINTE-CHRISTIE,32,GERS,73,MIDI-PYRENEES
63330,PIONSAT,63,PUY-DE-DOME,83,AUVERGNE
09800,CESCAU,09,ARIEGE,73,MIDI-PYRENEES
28500,GARANCIERES-EN-DROUAIS,28,EURE-ET-LOIR,24,CENTRE
50570,LE LOREY,50,MANCHE,25,BASSE-NORMANDIE
59226,LECELLES,59,NORD,31,NORD-PAS-DE-CALAIS
85390,BAZOGES-EN-PAREDS,85,VENDEE,52,PAYS DE LA LOIRE
93150,LE BLANC-MESNIL,93,SEINE-SAINT-DENIS,11,ILE-DE-FRANCE
62760,AMPLIER,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
19130,LASCAUX,19,CORREZE,74,LIMOUSIN
57365,CHAILLY-LES-ENNERY,57,MOSELLE,41,LORRAINE
53600,VOUTRE,53,MAYENNE,52,PAYS DE LA LOIRE
62880,VENDIN-LE-VIEIL,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
62128,HENINEL,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
41160,MOREE,41,LOIR-ET-CHER,24,CENTRE
39250,ARSURE-ARSURETTE,39,JURA,43,FRANCHE-COMTE
03370,COURCAIS,03,ALLIER,83,AUVERGNE
29590,LE FAOU,29,FINISTERE,53,BRETAGNE
82230,LEOJAC,82,TARN-ET-GARONNE,73,MIDI-PYRENEES
41240,AUTAINVILLE,41,LOIR-ET-CHER,24,CENTRE
46140,BELAYE,46,LOT,73,MIDI-PYRENEES
60110,ESCHES,60,OISE,22,PICARDIE
25190,CHAMESOL,25,DOUBS,43,FRANCHE-COMTE
38390,LA BALME-LES-GROTTES,38,ISERE,82,RHONE-ALPES
74100,ANNEMASSE,74,HAUTE-SAVOIE,82,RHONE-ALPES
71340,CHANGE,71,SAONE-ET-LOIRE,26,BOURGOGNE
41190,SAINT-ETIENNE-DES-GUERETS,41,LOIR-ET-CHER,24,CENTRE
66110,TAULIS,66,PYRENEES-ORIENTALES,91,LANGUEDOC-ROUSSILLON
60420,DOMPIERRE,60,OISE,22,PICARDIE
79700,MAULEON,79,DEUX-SEVRES,54,POITOU-CHARENTES
57380,PONTPIERRE,57,MOSELLE,41,LORRAINE
20212,SERMANO,2B,HAUTE-CORSE,94,CORSE
52200,COURCELLES-EN-MONTAGNE,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
36240,GEHEE,36,INDRE,24,CENTRE
71190,LA TAGNIERE,71,SAONE-ET-LOIRE,26,BOURGOGNE
22300,PLOULEC'H,22,COTES-D'ARMOR,53,BRETAGNE
21230,VIEVY,21,COTE-D'OR,26,BOURGOGNE
72130,MOULINS-LE-CARBONNEL,72,SARTHE,52,PAYS DE LA LOIRE
59127,ELINCOURT,59,NORD,31,NORD-PAS-DE-CALAIS
45290,OUZOUER-DES-CHAMPS,45,LOIRET,24,CENTRE
88210,SENONES,88,VOSGES,41,LORRAINE
23600,BOUSSAC-BOURG,23,CREUSE,74,LIMOUSIN
65320,BORDERES-SUR-L'ECHEZ,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
31430,CASTIES-LABRANDE,31,HAUTE-GARONNE,73,MIDI-PYRENEES
79110,AUBIGNE,79,DEUX-SEVRES,54,POITOU-CHARENTES
67510,OBERSTEINBACH,67,BAS-RHIN,42,ALSACE
76590,LES CENT-ACRES,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
79320,CHANTELOUP,79,DEUX-SEVRES,54,POITOU-CHARENTES
72500,BEAUMONT-PIED-DE-BOEUF,72,SARTHE,52,PAYS DE LA LOIRE
40360,TILH,40,LANDES,72,AQUITAINE
20160,ARBORI,2A,CORSE-DU-SUD,94,CORSE
02590,DOUCHY,02,AISNE,22,PICARDIE
73340,ARITH,73,SAVOIE,82,RHONE-ALPES
91710,VERT-LE-PETIT,91,ESSONNE,11,ILE-DE-FRANCE
33850,LEOGNAN,33,GIRONDE,72,AQUITAINE
76390,CRIQUIERS,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
01130,CHARIX,01,AIN,82,RHONE-ALPES
01420,CHANAY,01,AIN,82,RHONE-ALPES
08360,TAIZY,08,ARDENNES,21,CHAMPAGNE-ARDENNE
30290,LAUDUN-L'ARDOISE,30,GARD,91,LANGUEDOC-ROUSSILLON
76740,LA CHAPELLE-SUR-DUN,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
31230,LILHAC,31,HAUTE-GARONNE,73,MIDI-PYRENEES
17120,BOUTENAC-TOUVENT,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
63720,CLERLANDE,63,PUY-DE-DOME,83,AUVERGNE
47250,BOUGLON,47,LOT-ET-GARONNE,72,AQUITAINE
63460,TEILHEDE,63,PUY-DE-DOME,83,AUVERGNE
14250,AUDRIEU,14,CALVADOS,25,BASSE-NORMANDIE
39220,LES ROUSSES,39,JURA,43,FRANCHE-COMTE
63850,EGLISENEUVE-D'ENTRAIGUES,63,PUY-DE-DOME,83,AUVERGNE
29190,GOUEZEC,29,FINISTERE,53,BRETAGNE
26350,CREPOL,26,DROME,82,RHONE-ALPES
76340,SAINT-RIQUIER-EN-RIVIERE,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
33113,ORIGNE,33,GIRONDE,72,AQUITAINE
55170,BRAUVILLIERS,55,MEUSE,41,LORRAINE
77400,GOUVERNES,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
50480,SAINTE-MERE-EGLISE,50,MANCHE,25,BASSE-NORMANDIE
14100,SAINT-DENIS-DE-MAILLOC,14,CALVADOS,25,BASSE-NORMANDIE
66320,GLORIANES,66,PYRENEES-ORIENTALES,91,LANGUEDOC-ROUSSILLON
58330,JAILLY,58,NIEVRE,26,BOURGOGNE
04320,VAL-DE-CHALVAGNE,04,ALPES-DE-HAUTE-PROVENCE,93,PROVENCE-ALPES-COTE D'AZUR
57510,ERNESTVILLER,57,MOSELLE,41,LORRAINE
49490,CHIGNE,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
03140,CHARROUX,03,ALLIER,83,AUVERGNE
27820,SAINT-CHRISTOPHE-SUR-AVRE,27,EURE,23,HAUTE-NORMANDIE
08000,VILLERS-SEMEUSE,08,ARDENNES,21,CHAMPAGNE-ARDENNE
57340,CONTHIL,57,MOSELLE,41,LORRAINE
50670,SAINT-POIS,50,MANCHE,25,BASSE-NORMANDIE
02800,VENDEUIL,02,AISNE,22,PICARDIE
54760,ARRAYE-ET-HAN,54,MEURTHE-ET-MOSELLE,41,LORRAINE
69780,TOUSSIEU,69,RHONE,82,RHONE-ALPES
64350,ARROSES,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
36220,LURAIS,36,INDRE,24,CENTRE
26470,POMMEROL,26,DROME,82,RHONE-ALPES
84130,LE PONTET,84,VAUCLUSE,93,PROVENCE-ALPES-COTE D'AZUR
63350,CULHAT,63,PUY-DE-DOME,83,AUVERGNE
63440,MARCILLAT,63,PUY-DE-DOME,83,AUVERGNE
44590,SAINT-VINCENT-DES-LANDES,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
71800,SAINT-LAURENT-EN-BRIONNAIS,71,SAONE-ET-LOIRE,26,BOURGOGNE
89300,SAINT-AUBIN-SUR-YONNE,89,YONNE,26,BOURGOGNE
66690,PALAU-DEL-VIDRE,66,PYRENEES-ORIENTALES,91,LANGUEDOC-ROUSSILLON
77185,LOGNES,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
25770,VAUX-LES-PRES,25,DOUBS,43,FRANCHE-COMTE
29400,LOCMELAR,29,FINISTERE,53,BRETAGNE
32190,ROQUEBRUNE,32,GERS,73,MIDI-PYRENEES
86340,LA VILLEDIEU-DU-CLAIN,86,VIENNE,54,POITOU-CHARENTES
39700,SERMANGE,39,JURA,43,FRANCHE-COMTE
54260,CHARENCY-VEZIN,54,MEURTHE-ET-MOSELLE,41,LORRAINE
